Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
1748,4,13,0,24,294,0.076,0.853,0.072,REAL
3941,4,5,0,52,669,0.115,0.784,0.101,REAL
6698,4,16,0,98,1123,0.068,0.842,0.09,REAL
2296,4,5,4,16,418,0.015,0.83,0.154,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
8455,5,64,0,114,1391,0.045,0.868,0.088,FAKE
2665,5,38,0,28,425,0.091,0.831,0.078,FAKE
5213,4,10,2,85,879,0.079,0.809,0.112,REAL
191,5,0,0,3,28,0,0.906,0.094,FAKE
4943,5,129,0,69,795,0.032,0.895,0.073,REAL
8754,4,2,0,113,1480,0.085,0.825,0.09,REAL
3424,5,7,0,81,512,0.047,0.831,0.122,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
8095,5,26,0,120,1314,0.167,0.778,0.056,FAKE
17896,5,89,0,224,2853,0.05,0.858,0.092,REAL
3704,5,15,0,45,576,0.201,0.721,0.078,REAL
8539,4,26,0,147,1489,0.112,0.764,0.124,FAKE
4391,5,4,0,67,711,0.076,0.832,0.091,REAL
20110,4,93,5,265,3495,0.113,0.793,0.095,FAKE
1755,5,14,0,16,289,0.125,0.852,0.022,FAKE
898,5,3,1,17,145,0.075,0.855,0.069,FAKE
2160,4,6,0,18,360,0.076,0.874,0.05,FAKE
6636,5,19,0,85,1086,0.12,0.766,0.114,REAL
7113,5,101,0,88,1122,0.205,0.726,0.069,FAKE
3332,5,0,0,37,547,0.062,0.847,0.091,FAKE
5174,5,15,0,67,857,0.065,0.821,0.114,REAL
6619,4,40,0,84,1105,0.064,0.845,0.091,REAL
3212,5,12,0,35,526,0.185,0.758,0.057,FAKE
1317,5,9,0,13,214,0.073,0.797,0.13,FAKE
11817,5,62,0,156,1896,0.06,0.835,0.105,REAL
6678,5,18,1,84,1030,0.136,0.785,0.079,FAKE
865,5,4,0,15,132,0.034,0.834,0.132,FAKE
9536,5,71,1,141,1502,0.061,0.827,0.112,REAL
8212,4,43,0,140,1383,0.042,0.901,0.057,FAKE
244,5,1,1,3,39,0.115,0.8,0.085,FAKE
2680,4,9,0,43,450,0.11,0.81,0.08,FAKE
1289,4,3,5,9,233,0.09,0.851,0.059,FAKE
7449,5,34,0,112,1199,0.041,0.87,0.089,REAL
7876,5,12,0,88,1231,0.053,0.825,0.123,REAL
6407,5,44,1,135,1013,0.09,0.812,0.098,REAL
4570,4,12,0,79,768,0.164,0.792,0.044,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
3421,4,2,0,37,583,0.058,0.886,0.056,REAL
7836,5,21,0,144,1195,0.169,0.763,0.068,FAKE
3582,5,18,0,31,577,0.186,0.781,0.034,REAL
1082,4,20,3,12,190,0.076,0.802,0.122,FAKE
8322,5,33,0,122,1267,0.13,0.792,0.077,REAL
3883,4,4,0,41,674,0.055,0.871,0.075,REAL
6329,5,15,0,97,1037,0.228,0.663,0.109,FAKE
3715,5,10,0,30,591,0.156,0.757,0.086,REAL
902,5,25,2,12,139,0.078,0.794,0.128,FAKE
2768,5,24,0,35,449,0.049,0.89,0.061,FAKE
12652,5,193,0,183,2100,0.103,0.785,0.112,REAL
1716,4,1,2,21,307,0.07,0.891,0.039,FAKE
2243,4,19,0,33,384,0.039,0.881,0.08,REAL
5709,5,13,0,90,939,0.108,0.791,0.102,REAL
818,4,7,2,11,137,0,0.973,0.027,FAKE
8639,4,23,0,93,1451,0.067,0.853,0.08,REAL
745,5,8,0,14,110,0.1,0.79,0.11,FAKE
1593,5,6,0,17,261,0.074,0.848,0.078,FAKE
5818,5,24,0,48,956,0.062,0.905,0.033,REAL
3986,4,2,0,41,665,0.053,0.875,0.072,REAL
983,5,6,1,17,159,0.111,0.856,0.034,FAKE
68418,4,134,1,982,11662,0.095,0.775,0.13,FAKE
5824,5,26,3,92,968,0.065,0.841,0.095,REAL
3121,5,6,0,48,513,0.059,0.851,0.091,REAL
1681,4,10,0,16,285,0.009,0.844,0.148,FAKE
340,4,2,0,2,59,0,0.955,0.045,FAKE
567,4,9,0,5,96,0.108,0.8,0.091,FAKE
317,5,2,3,2,51,0.062,0.785,0.153,FAKE
7043,5,31,0,101,1144,0.095,0.777,0.128,REAL
2532,4,20,0,38,422,0.033,0.843,0.124,REAL
7189,5,41,0,105,1127,0.085,0.82,0.095,FAKE
2106,4,0,1,30,359,0.083,0.849,0.068,FAKE
7651,4,22,0,110,1305,0.101,0.77,0.129,REAL
7701,4,25,3,120,1292,0.191,0.688,0.121,FAKE
9575,5,35,5,143,1542,0.107,0.82,0.073,REAL
8260,4,22,0,91,1373,0.062,0.854,0.085,REAL
11310,5,46,0,160,1850,0.137,0.799,0.064,REAL
3041,5,24,0,52,474,0.099,0.839,0.062,FAKE
9527,5,38,0,138,1526,0.077,0.855,0.068,REAL
7875,5,85,0,117,1264,0.092,0.839,0.069,REAL
8377,5,29,1,128,1350,0.042,0.863,0.096,REAL
2355,4,12,0,19,407,0.108,0.823,0.069,REAL
6507,5,13,0,84,1048,0.118,0.858,0.025,FAKE
3927,4,11,0,24,685,0.099,0.78,0.121,FAKE
3921,5,32,0,61,616,0.105,0.844,0.051,FAKE
2446,5,14,0,33,388,0.056,0.859,0.085,FAKE
12981,5,156,0,213,2096,0.138,0.734,0.127,FAKE
2244,4,9,0,41,376,0.096,0.723,0.181,FAKE
134,6,0,0,2,19,0,1,0,REAL
8127,5,22,0,112,1304,0.112,0.783,0.105,REAL
3352,5,7,2,50,518,0.065,0.854,0.081,REAL
1258,4,3,3,16,210,0.066,0.918,0.016,FAKE
4371,5,37,0,49,704,0.119,0.835,0.046,REAL
4471,5,6,1,59,701,0.146,0.748,0.106,FAKE
5653,5,55,0,83,893,0.046,0.906,0.048,REAL
8104,5,25,0,135,1294,0.112,0.741,0.147,REAL
3268,4,2,0,45,548,0.088,0.822,0.089,FAKE
2446,5,23,2,37,395,0.07,0.73,0.2,FAKE
3647,5,19,0,34,577,0.065,0.845,0.09,REAL
1444,4,14,3,11,245,0.061,0.729,0.211,FAKE
9563,5,43,2,117,1582,0.084,0.804,0.112,FAKE
9170,5,35,0,120,1461,0.085,0.843,0.072,REAL
15123,5,57,0,252,2381,0.122,0.784,0.093,FAKE
8526,5,27,0,109,1389,0.039,0.879,0.082,REAL
7487,5,16,0,126,1121,0.069,0.798,0.133,FAKE
6004,4,26,5,81,1070,0.104,0.79,0.106,FAKE
8766,5,26,0,153,1389,0.135,0.795,0.07,REAL
2791,4,0,3,34,496,0.077,0.89,0.033,FAKE
4440,4,2,0,62,760,0.12,0.771,0.11,REAL
8951,5,40,1,120,1408,0.071,0.792,0.136,FAKE
3618,4,16,0,50,603,0.062,0.844,0.094,REAL
1375,5,10,0,20,217,0.006,0.896,0.098,FAKE
3552,5,8,0,67,578,0.122,0.822,0.056,FAKE
3067,5,14,1,48,501,0.131,0.8,0.069,REAL
6899,5,47,0,89,1116,0.072,0.853,0.075,REAL
5645,5,188,0,78,920,0.112,0.796,0.092,REAL
2757,5,16,0,41,441,0.08,0.864,0.056,FAKE
992,5,2,0,14,160,0.051,0.88,0.069,FAKE
3456,5,17,0,40,552,0.148,0.753,0.099,FAKE
4232,4,31,0,59,729,0.071,0.897,0.032,REAL
195,5,1,0,0,30,0.196,0.722,0.081,FAKE
25373,4,119,0,308,4222,0.087,0.786,0.128,REAL
457,4,1,0,7,87,0.047,0.81,0.142,FAKE
1188,4,0,0,19,205,0.109,0.839,0.052,FAKE
2585,5,20,0,39,423,0.063,0.892,0.045,FAKE
2032,4,0,7,18,345,0.084,0.824,0.092,FAKE
4887,5,32,0,79,787,0.119,0.822,0.059,REAL
4381,5,14,0,70,705,0.044,0.929,0.028,FAKE
1541,5,20,0,24,232,0.053,0.845,0.102,FAKE
2451,5,4,0,26,398,0.048,0.89,0.062,REAL
4440,5,56,0,61,729,0.05,0.795,0.156,REAL
6677,5,9,3,50,1035,0.121,0.827,0.052,REAL
11153,4,65,6,154,1917,0.081,0.83,0.089,FAKE
2626,4,48,0,26,437,0.067,0.875,0.058,REAL
1572,4,0,0,14,262,0.176,0.803,0.021,REAL
5183,5,62,0,87,833,0.008,0.915,0.077,FAKE
2781,5,80,0,37,460,0.073,0.851,0.076,FAKE
3509,4,20,0,34,584,0.13,0.784,0.086,FAKE
1294,4,25,0,15,217,0.054,0.758,0.188,REAL
2525,5,32,0,25,371,0.251,0.704,0.044,FAKE
3245,5,51,2,44,534,0.058,0.888,0.054,FAKE
7415,5,9,0,113,1200,0.069,0.848,0.082,REAL
101,4,0,0,1,18,0,1,0,REAL
526,5,2,0,15,80,0.14,0.86,0,REAL
6307,5,14,0,109,1006,0.084,0.828,0.088,REAL
9853,4,6,1,158,1724,0.192,0.688,0.121,FAKE
4485,5,42,0,53,734,0.054,0.84,0.106,REAL
2550,4,47,0,28,449,0.028,0.881,0.091,FAKE
5100,5,62,0,80,806,0.068,0.836,0.097,REAL
2787,5,33,0,51,414,0.109,0.783,0.109,FAKE
331,6,31,0,5,47,0.114,0.696,0.19,FAKE
1670,5,11,0,15,274,0.092,0.869,0.039,FAKE
85,5,0,0,1,14,0,0.823,0.177,REAL
6625,5,32,0,79,1023,0.067,0.809,0.125,FAKE
6271,4,2,0,70,1046,0.063,0.82,0.116,REAL
2931,5,22,0,35,454,0.153,0.801,0.046,FAKE
3682,5,25,0,48,597,0.072,0.799,0.129,FAKE
1493,5,16,0,24,244,0.014,0.91,0.076,REAL
1982,5,3,0,23,313,0.064,0.892,0.043,REAL
1626,4,7,0,12,292,0.129,0.856,0.015,FAKE
6844,4,16,0,78,1164,0.069,0.857,0.075,REAL
125,4,0,0,0,22,0,0.787,0.213,REAL
8105,5,12,0,104,1333,0.069,0.848,0.082,FAKE
2295,5,19,0,30,348,0.009,0.953,0.037,FAKE
2469,5,0,0,21,400,0.1,0.778,0.122,FAKE
676,4,8,0,9,113,0.275,0.657,0.069,REAL
8038,5,18,0,123,1296,0.068,0.837,0.094,REAL
5451,4,10,0,63,936,0.086,0.837,0.077,REAL
13772,5,10,0,240,2246,0.12,0.762,0.118,FAKE
29019,4,156,19,400,5102,0.18,0.714,0.106,FAKE
2809,5,12,0,30,451,0.089,0.856,0.055,FAKE
11663,4,95,0,98,1986,0.06,0.864,0.076,REAL
1106,5,32,0,15,165,0.2,0.741,0.059,FAKE
1292,4,10,0,18,220,0.109,0.843,0.048,FAKE
362,5,0,0,6,56,0.038,0.922,0.04,REAL
6628,4,43,2,88,1104,0.161,0.685,0.154,FAKE
1263,5,17,3,10,167,0.098,0.764,0.138,FAKE
45273,5,332,1,640,7298,0.055,0.882,0.063,FAKE
2816,5,8,0,39,458,0.138,0.736,0.126,REAL
1215,5,11,0,15,175,0,0.868,0.132,REAL
114,5,0,0,3,18,0.318,0.682,0,REAL
2712,5,12,0,52,438,0.076,0.831,0.093,REAL
1757,5,35,0,28,277,0.118,0.825,0.057,FAKE
133,4,0,1,0,25,0.099,0.696,0.205,FAKE
4188,4,34,0,53,733,0.12,0.764,0.116,REAL
9007,5,27,0,90,1433,0.127,0.813,0.06,REAL
3710,5,15,0,46,568,0.082,0.853,0.065,FAKE
8046,4,116,0,91,1356,0.071,0.841,0.088,REAL
14200,5,335,0,200,2314,0.085,0.848,0.067,REAL
162,5,0,0,1,24,0,0.895,0.105,REAL
2568,5,20,0,37,410,0.009,0.924,0.067,FAKE
344,4,0,0,6,64,0,0.871,0.129,REAL
1028,5,6,3,4,135,0.058,0.914,0.027,FAKE
5391,5,43,0,81,868,0.077,0.856,0.067,REAL
3669,5,12,0,67,591,0.053,0.763,0.183,REAL
192,5,7,0,0,30,0.129,0.871,0,FAKE
479,6,13,0,2,67,0.089,0.885,0.026,FAKE
3505,5,13,0,60,526,0.009,0.759,0.232,FAKE
1558,5,18,0,16,244,0.08,0.894,0.026,FAKE
3585,5,20,0,80,554,0.056,0.864,0.08,REAL
400,4,4,0,6,67,0,0.949,0.051,REAL
2938,5,15,1,39,436,0.138,0.796,0.067,FAKE
4737,5,4,0,51,765,0.055,0.862,0.082,REAL
116,4,0,0,0,21,0,1,0,REAL
7455,5,33,2,123,1216,0.175,0.717,0.107,FAKE
1683,4,5,1,26,297,0.058,0.853,0.089,FAKE
1945,4,56,3,26,324,0.045,0.875,0.08,FAKE
18885,5,88,1,297,3058,0.092,0.813,0.095,FAKE
402,6,6,0,9,56,0,0.922,0.078,REAL
9302,5,16,0,141,1498,0.156,0.757,0.087,REAL
5069,5,12,0,70,814,0.162,0.759,0.079,REAL
8455,5,136,0,118,1363,0.065,0.797,0.138,REAL
2587,5,5,0,23,422,0.047,0.855,0.098,REAL
2050,4,9,0,26,393,0.071,0.819,0.11,FAKE
6083,5,24,3,84,956,0.04,0.866,0.094,FAKE
17327,4,61,0,264,2890,0.107,0.801,0.093,REAL
1580,4,10,0,24,278,0.116,0.831,0.054,REAL
1223,4,8,0,15,221,0.113,0.851,0.035,FAKE
2813,5,0,0,40,446,0.045,0.845,0.109,FAKE
2123,5,6,0,31,329,0.017,0.886,0.097,REAL
3840,4,37,0,39,638,0.077,0.862,0.061,REAL
4796,5,20,3,36,786,0.082,0.864,0.054,FAKE
1034,4,4,0,17,174,0.125,0.806,0.068,FAKE
5108,4,6,0,62,890,0.091,0.842,0.068,FAKE
4497,5,99,0,72,727,0.045,0.894,0.061,FAKE
3454,5,2,0,55,524,0.115,0.827,0.058,REAL
686,4,2,2,9,116,0.015,0.922,0.063,FAKE
2624,5,14,0,31,410,0.099,0.764,0.136,FAKE
2963,6,44,2,36,402,0.016,0.921,0.063,FAKE
5397,5,31,0,79,863,0.066,0.824,0.11,REAL
1554,5,30,0,25,248,0.166,0.769,0.066,FAKE
3982,5,0,0,37,613,0.129,0.755,0.116,REAL
108,5,0,0,1,17,0,0.714,0.286,REAL
5678,5,2,0,71,892,0.065,0.872,0.064,REAL
3844,4,0,0,30,641,0.121,0.799,0.079,REAL
1040,4,0,0,12,176,0.033,0.925,0.042,REAL
4250,5,47,0,59,698,0.046,0.899,0.055,REAL
2709,5,12,1,39,433,0.025,0.806,0.168,FAKE
621,4,27,2,6,118,0.127,0.732,0.14,FAKE
3249,5,4,0,29,536,0.095,0.794,0.111,REAL
2511,5,15,0,27,400,0.061,0.906,0.033,REAL
3449,5,8,0,59,570,0.042,0.806,0.153,REAL
8990,5,9,0,129,1421,0.056,0.836,0.107,REAL
1647,5,21,1,27,265,0.046,0.927,0.027,FAKE
1958,4,49,0,20,328,0.078,0.849,0.074,FAKE
3012,4,33,0,45,501,0.086,0.827,0.088,REAL
6874,4,26,0,87,1193,0.105,0.836,0.059,FAKE
5892,4,36,1,91,995,0.027,0.883,0.09,FAKE
201,5,0,0,1,32,0.097,0.801,0.102,FAKE
2575,4,3,4,44,434,0.118,0.805,0.077,FAKE
1610,4,5,2,16,273,0.082,0.769,0.149,FAKE
3745,5,10,0,66,601,0.058,0.86,0.082,FAKE
4103,4,25,0,61,693,0.159,0.733,0.108,REAL
2009,4,7,1,41,341,0.077,0.825,0.099,FAKE
8512,5,32,0,92,1360,0.053,0.875,0.073,REAL
8068,5,12,0,122,1263,0.141,0.764,0.096,REAL
8013,4,29,1,96,1348,0.067,0.81,0.124,FAKE
1170,4,12,0,16,200,0.018,0.842,0.14,FAKE
4139,4,8,0,53,693,0.046,0.827,0.126,REAL
3114,5,70,0,44,486,0.073,0.817,0.11,FAKE
5684,5,87,0,70,912,0.048,0.834,0.118,REAL
6561,5,66,0,101,1015,0.062,0.872,0.066,REAL
1212,5,4,0,20,191,0.054,0.893,0.053,FAKE
3171,5,6,0,42,500,0.145,0.733,0.122,REAL
4747,5,10,0,85,751,0.103,0.833,0.064,FAKE
507,6,4,0,12,70,0.016,0.964,0.02,REAL
3476,5,21,0,53,540,0.092,0.862,0.046,FAKE
7777,4,6,0,117,1299,0.139,0.758,0.103,FAKE
1633,4,8,0,25,282,0.038,0.836,0.126,FAKE
2449,5,14,6,26,387,0.173,0.765,0.062,FAKE
3458,5,22,0,41,550,0.079,0.864,0.057,REAL
2211,4,18,0,21,374,0.14,0.804,0.056,FAKE
1926,5,24,0,23,313,0,0.971,0.029,FAKE
6083,5,4,0,68,972,0.111,0.777,0.111,REAL
12194,5,29,0,191,1957,0.144,0.785,0.071,FAKE
283,4,5,0,3,50,0,1,0,FAKE
8241,5,17,0,133,1351,0.047,0.844,0.108,REAL
11255,5,46,0,159,1759,0.109,0.82,0.07,FAKE
1973,4,16,1,17,334,0.054,0.862,0.084,REAL
195,4,0,0,5,34,0,0.804,0.196,FAKE
54,5,0,0,0,8,0,1,0,FAKE
5779,5,12,0,79,944,0.116,0.816,0.068,REAL
5710,5,122,0,85,943,0.033,0.915,0.052,REAL
7126,5,9,0,111,1185,0.078,0.827,0.095,REAL
5451,5,19,0,88,903,0.174,0.736,0.09,REAL
5811,5,60,0,74,922,0.064,0.796,0.139,FAKE
3629,5,24,0,41,599,0.081,0.873,0.046,FAKE
328,6,0,0,3,42,0.088,0.832,0.081,FAKE
4288,5,58,0,46,650,0.034,0.888,0.078,REAL
4127,4,13,1,71,710,0.06,0.787,0.153,REAL
2549,4,8,0,33,427,0.087,0.817,0.096,FAKE
2109,5,1,0,33,328,0.07,0.836,0.094,FAKE
2050,5,0,1,21,336,0.116,0.796,0.088,FAKE
3181,4,6,0,36,531,0.167,0.774,0.059,REAL
1174,5,9,0,17,190,0.144,0.782,0.074,FAKE
7956,5,25,2,87,1306,0.103,0.831,0.066,FAKE
4476,5,19,0,84,707,0.056,0.86,0.085,REAL
7599,5,8,0,142,1214,0.078,0.831,0.091,REAL
10627,5,95,1,159,1668,0.187,0.721,0.092,FAKE
3930,4,8,0,63,661,0.04,0.795,0.165,REAL
2530,4,4,1,36,439,0.102,0.837,0.062,FAKE
6994,4,28,0,100,1165,0.057,0.858,0.085,FAKE
5172,5,30,0,65,815,0.123,0.762,0.116,FAKE
5279,5,4,0,66,806,0.101,0.809,0.09,REAL
5042,5,18,0,59,736,0.055,0.874,0.071,REAL
198,4,3,0,2,35,0.148,0.852,0,FAKE
504,6,29,0,4,72,0.079,0.825,0.096,FAKE
1398,5,11,2,16,221,0.012,0.87,0.118,FAKE
1703,5,12,0,31,279,0.152,0.736,0.111,FAKE
15543,4,91,0,259,2627,0.062,0.839,0.099,REAL
2126,4,0,0,27,355,0.03,0.864,0.107,REAL
3032,5,19,0,49,467,0.064,0.867,0.069,FAKE
1910,5,18,0,15,290,0.062,0.893,0.045,REAL
777,5,21,6,4,127,0.037,0.963,0,FAKE
675,4,2,0,8,117,0.018,0.929,0.053,FAKE
9058,5,57,0,123,1458,0.062,0.838,0.1,REAL
5206,5,42,0,93,845,0.082,0.848,0.07,FAKE
5905,5,79,0,100,929,0.045,0.878,0.077,REAL
6043,4,52,3,136,1076,0.018,0.745,0.238,FAKE
193,4,1,0,0,34,0,0.916,0.084,FAKE
7237,5,26,0,116,1168,0.035,0.867,0.099,FAKE
3221,4,16,0,27,567,0.048,0.872,0.08,REAL
3100,5,14,2,69,503,0.06,0.837,0.103,FAKE
2297,5,4,0,26,371,0.086,0.836,0.078,REAL
4208,5,21,0,81,667,0.08,0.876,0.045,FAKE
11090,4,60,4,148,1972,0.083,0.846,0.071,FAKE
1012,4,27,0,10,171,0.009,0.832,0.159,FAKE
5018,4,26,1,66,882,0.099,0.803,0.097,FAKE
5708,5,88,0,62,865,0.077,0.862,0.062,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
72,11,1,0,0,6,0,0.577,0.423,FAKE
5611,5,46,0,82,914,0.137,0.789,0.074,REAL
4080,5,42,0,70,665,0.051,0.881,0.068,REAL
3246,4,0,0,20,580,0.07,0.856,0.074,REAL
6966,5,16,0,132,1082,0.035,0.874,0.091,FAKE
1205,5,13,0,13,200,0,0.828,0.172,FAKE
4675,4,32,0,57,787,0.082,0.862,0.057,REAL
7688,5,23,0,95,1220,0.069,0.834,0.097,REAL
1074,5,7,0,17,162,0.104,0.836,0.061,FAKE
3141,5,17,0,54,499,0.06,0.857,0.083,FAKE
382,5,6,0,3,59,0.136,0.864,0,FAKE
1115,6,25,0,16,145,0.038,0.946,0.016,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
4262,4,7,0,49,717,0.1,0.793,0.107,FAKE
5016,5,55,0,53,807,0.044,0.88,0.077,REAL
5569,5,36,0,111,874,0.119,0.803,0.078,FAKE
4791,5,10,0,71,736,0.132,0.769,0.099,FAKE
6215,5,31,0,99,1008,0.04,0.828,0.133,REAL
6546,5,56,0,87,1057,0.079,0.799,0.122,REAL
517,5,3,0,7,82,0.04,0.96,0,FAKE
9727,5,59,0,116,1599,0.101,0.848,0.051,REAL
2017,5,3,0,25,330,0.045,0.89,0.065,REAL
3327,5,10,0,54,516,0.086,0.803,0.111,REAL
12254,5,19,1,190,2023,0.104,0.775,0.121,FAKE
8529,5,27,2,140,1357,0.21,0.71,0.08,FAKE
12791,5,61,0,171,2034,0.157,0.767,0.076,FAKE
1948,5,10,2,24,320,0.129,0.815,0.056,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
34631,4,115,5,517,5935,0.099,0.809,0.092,FAKE
1639,5,22,1,16,258,0.043,0.885,0.072,FAKE
3627,4,6,0,60,635,0.043,0.895,0.062,REAL
11279,5,50,0,165,1865,0.097,0.809,0.093,FAKE
1047,4,2,14,5,176,0.188,0.698,0.113,REAL
5157,5,15,1,51,856,0.14,0.741,0.119,FAKE
444,5,6,0,7,74,0.102,0.852,0.046,FAKE
103,4,8,0,0,20,0,1,0,REAL
2858,4,3,0,54,488,0.153,0.731,0.116,FAKE
3048,5,14,0,44,482,0.035,0.902,0.062,FAKE
9412,4,125,1,122,1712,0.014,0.87,0.116,FAKE
795,4,18,0,11,152,0.087,0.879,0.034,FAKE
3567,5,36,0,57,563,0.096,0.82,0.084,FAKE
3575,5,14,0,41,594,0.044,0.84,0.116,FAKE
5843,5,58,1,92,956,0.033,0.896,0.071,REAL
2679,4,4,0,29,454,0.101,0.848,0.051,FAKE
1753,5,10,0,16,278,0.041,0.844,0.115,REAL
4381,4,14,1,41,733,0.097,0.856,0.047,FAKE
8212,5,34,0,174,1254,0.132,0.787,0.081,REAL
1546,4,19,0,16,259,0.12,0.799,0.081,FAKE
3326,5,16,0,49,502,0.046,0.894,0.06,REAL
8948,5,18,0,108,1475,0.086,0.809,0.105,FAKE
8162,5,47,0,119,1302,0.026,0.929,0.045,REAL
5621,5,27,0,75,929,0.08,0.805,0.115,REAL
4715,5,4,0,94,729,0.07,0.846,0.083,REAL
3906,5,27,0,48,635,0.056,0.886,0.058,FAKE
143,4,0,0,1,25,0,0.776,0.224,FAKE
2042,4,4,3,28,369,0.04,0.778,0.182,FAKE
6764,5,8,0,100,1080,0.072,0.802,0.126,REAL
8579,5,29,0,150,1381,0.084,0.79,0.126,REAL
3550,5,8,0,58,578,0.083,0.781,0.136,REAL
13674,5,115,1,185,2264,0.071,0.836,0.093,FAKE
4695,4,15,0,52,786,0.144,0.794,0.062,REAL
4097,5,6,0,59,644,0.084,0.728,0.189,REAL
978,5,4,0,11,152,0.078,0.848,0.073,REAL
3390,4,19,0,40,590,0.117,0.836,0.047,FAKE
9028,5,99,1,135,1440,0.057,0.877,0.067,REAL
2198,4,14,0,27,376,0.23,0.743,0.026,FAKE
25135,5,296,0,310,3990,0.11,0.767,0.123,FAKE
2689,4,57,0,26,457,0,0.966,0.034,REAL
2267,4,0,0,34,413,0.051,0.901,0.047,FAKE
2374,5,2,1,24,378,0.047,0.86,0.092,REAL
1427,4,0,1,18,256,0.064,0.837,0.099,FAKE
3898,5,19,0,63,637,0.052,0.816,0.132,REAL
2895,5,9,0,31,474,0.06,0.86,0.079,REAL
658,4,9,0,11,114,0.106,0.856,0.038,FAKE
18517,5,74,0,398,2936,0.154,0.79,0.055,FAKE
103,4,8,0,0,20,0,1,0,REAL
1394,5,11,0,12,227,0.08,0.888,0.032,FAKE
2127,5,8,0,29,317,0.069,0.828,0.103,FAKE
6875,5,25,0,118,1065,0.037,0.874,0.089,REAL
3421,5,32,3,43,551,0.135,0.778,0.087,FAKE
8129,5,129,0,71,1349,0.043,0.878,0.079,REAL
1227,4,4,0,12,207,0.125,0.779,0.095,FAKE
7527,5,51,0,82,1217,0.211,0.746,0.043,REAL
5216,4,14,0,63,901,0.109,0.763,0.128,FAKE
5517,5,28,0,68,897,0.126,0.796,0.078,REAL
6334,5,12,0,103,1025,0.193,0.697,0.11,FAKE
4398,4,95,0,74,737,0.147,0.733,0.12,FAKE
6847,5,42,0,99,1090,0.115,0.75,0.134,REAL
6467,5,16,0,70,1051,0.204,0.711,0.085,FAKE
4991,4,21,0,78,859,0.053,0.826,0.121,REAL
8056,5,35,0,105,1274,0.082,0.847,0.071,REAL
3633,5,31,1,46,561,0.125,0.785,0.089,FAKE
1081,4,5,0,10,183,0.069,0.802,0.129,FAKE
2667,5,18,0,37,429,0.163,0.713,0.124,FAKE
9265,5,58,1,156,1521,0.049,0.803,0.149,REAL
3029,5,20,0,57,484,0.037,0.844,0.119,REAL
11377,5,108,0,123,1778,0.048,0.847,0.105,REAL
737,5,0,0,8,115,0.111,0.826,0.062,FAKE
22420,4,58,0,373,3807,0.075,0.783,0.141,REAL
2903,4,25,0,46,494,0.011,0.922,0.067,FAKE
11137,5,54,0,175,1749,0.076,0.856,0.068,FAKE
4684,5,34,0,58,760,0.03,0.879,0.091,REAL
1920,5,0,0,29,314,0.088,0.855,0.057,REAL
1587,5,0,0,19,248,0.12,0.809,0.071,REAL
1254,5,18,0,23,206,0.126,0.861,0.013,FAKE
7182,5,21,0,118,1160,0.094,0.801,0.106,REAL
6261,5,14,0,95,987,0.024,0.905,0.071,REAL
2753,4,27,0,25,492,0.201,0.693,0.106,FAKE
5849,5,15,1,87,961,0.068,0.754,0.178,REAL
791,5,4,0,11,114,0.121,0.879,0,REAL
103,4,8,0,0,20,0,1,0,REAL
8871,5,17,4,133,1435,0.068,0.842,0.09,REAL
4350,5,10,0,54,680,0.127,0.796,0.077,REAL
684,5,0,0,5,107,0.125,0.808,0.067,FAKE
116,4,0,0,0,21,0,1,0,REAL
7211,4,21,1,61,1206,0.07,0.856,0.074,REAL
9984,5,97,0,167,1581,0.054,0.847,0.098,REAL
2620,4,14,1,28,450,0.053,0.786,0.161,REAL
3124,5,35,1,56,492,0.043,0.857,0.1,REAL
3244,5,29,0,51,508,0.067,0.868,0.065,FAKE
6644,5,10,0,87,1055,0.07,0.811,0.119,FAKE
2817,5,20,0,37,433,0.13,0.853,0.017,FAKE
801,5,0,0,8,126,0.029,0.871,0.1,FAKE
787,4,12,0,3,132,0,0.884,0.116,REAL
889,5,18,0,7,133,0.039,0.855,0.106,REAL
4887,5,20,0,78,778,0.087,0.857,0.056,REAL
3848,5,37,0,52,613,0.027,0.865,0.108,FAKE
4986,5,22,0,77,819,0.07,0.848,0.083,REAL
6855,4,11,1,100,1186,0.07,0.839,0.091,FAKE
5843,4,10,2,70,1000,0.116,0.834,0.049,FAKE
466,5,4,0,0,72,0.031,0.931,0.039,FAKE
5008,4,135,0,104,843,0.107,0.799,0.094,REAL
3812,4,2,2,40,648,0.027,0.889,0.084,REAL
409,5,0,0,6,65,0,0.972,0.028,REAL
5531,5,49,2,86,910,0.077,0.776,0.147,REAL
7076,5,38,0,112,1157,0.059,0.818,0.123,REAL
2319,5,8,1,51,376,0.046,0.837,0.118,FAKE
1074,5,17,0,7,158,0.017,0.948,0.035,FAKE
5159,5,37,0,45,825,0.14,0.807,0.053,REAL
7215,5,40,2,108,1135,0.08,0.824,0.096,FAKE
9427,4,36,0,67,1616,0.135,0.812,0.053,REAL
6809,5,12,1,119,1132,0.18,0.678,0.142,REAL
